Word,walden.txt count,lotus.txt count,walden.txt freq,lotus.txt freq,Log Likelihood
soiled,2,2,0.00002,0.00002,0.00534
smeared,1,1,0.00001,0.00001,0.00356
assuming,0,1,0.00000,0.00001,0.40215
gruff,0,1,0.00000,0.00001,0.40215
Keep,1,1,0.00001,0.00001,0.00356
mustn,0,1,0.00000,0.00001,0.40215
anymore,0,1,0.00000,0.00001,0.40215
servant,3,3,0.00003,0.00003,0.00712
sturdy,2,1,0.00002,0.00001,0.14614
resentful,0,1,0.00000,0.00001,0.40215
workers,0,1,0.00000,0.00001,0.40215
treatment,0,1,0.00000,0.00001,0.40215
overflow,2,1,0.00002,0.00001,0.14614
amounts,3,1,0.00003,0.00001,0.56560
wits,1,1,0.00001,0.00001,0.00356
losses,0,1,0.00000,0.00001,0.40215
surveillance,0,1,0.00000,0.00001,0.40215
appropriated,1,1,0.00001,0.00001,0.00356
Realizing,0,1,0.00000,0.00001,0.40215
arrange,1,2,0.00001,0.00002,0.26548
Gentlemen,0,1,0.00000,0.00001,0.40215
worried,0,1,0.00000,0.00001,0.40215
Sometime,0,1,0.00000,0.00001,0.40215
Matters,0,1,0.00000,0.00001,0.40215
unworthy,0,1,0.00000,0.00001,0.40215
pardoned,0,1,0.00000,0.00001,0.40215
declares,1,1,0.00001,0.00001,0.00356
cluster,0,1,0.00000,0.00001,0.40215
drifting,0,1,0.00000,0.00001,0.40215
searched,1,1,0.00001,0.00001,0.00356
halted,0,1,0.00000,0.00001,0.40215
stationed,2,2,0.00002,0.00002,0.00534
Thousands,0,1,0.00000,0.00001,0.40215
consideration,2,1,0.00002,0.00001,0.14614
clans,0,1,0.00000,0.00001,0.40215
flocked,0,1,0.00000,0.00001,0.40215
draws,2,1,0.00002,0.00001,0.14614
Over,1,1,0.00001,0.00001,0.00356
worm,2,1,0.00002,0.00001,0.14614
arrived,5,8,0.00004,0.00007,0.79649
shifting,0,1,0.00000,0.00001,0.40215
dependents,0,1,0.00000,0.00001,0.40215
recording,0,1,0.00000,0.00001,0.40215
ledgers,0,1,0.00000,0.00001,0.40215
Alarmed,0,1,0.00000,0.00001,0.40215
sending,1,2,0.00001,0.00002,0.26548
eyed,1,2,0.00001,0.00002,0.26548
uncouth,0,1,0.00000,0.00001,0.40215
Speak,0,1,0.00000,0.00001,0.40215
menial,0,1,0.00000,0.00001,0.40215
rub,1,1,0.00001,0.00001,0.00356
broader,1,1,0.00001,0.00001,0.00356
bequest,0,1,0.00000,0.00001,0.40215
essentials,1,3,0.00001,0.00003,0.80430
bigness,0,1,0.00000,0.00001,0.40215
smallness,0,1,0.00000,0.00001,0.40215
owed,2,1,0.00002,0.00001,0.14614
ambitions,0,1,0.00000,0.00001,0.40215
soften,0,1,0.00000,0.00001,0.40215
resorting,0,1,0.00000,0.00001,0.40215
Knowing,0,1,0.00000,0.00001,0.40215
temper,0,1,0.00000,0.00001,0.40215
teaches,1,2,0.00001,0.00002,0.26548
undefiled,0,1,0.00000,0.00001,0.40215
deserve,3,2,0.00003,0.00002,0.08991
lift,1,2,0.00001,0.00002,0.26548
mortals,2,3,0.00002,0.00003,0.20926
aims,1,1,0.00001,0.00001,0.00356
abilities,0,1,0.00000,0.00001,0.40215
adjust,0,1,0.00000,0.00001,0.40215
Utilizing,0,1,0.00000,0.00001,0.40215
discriminations,0,1,0.00000,0.00001,0.40215
perceptions,0,1,0.00000,0.00001,0.40215
Five,2,3,0.00002,0.00003,0.20926
Medicinal,0,1,0.00000,0.00001,0.40215
Herbs,0,1,0.00000,0.00001,0.40215
extends,1,2,0.00001,0.00002,0.26548
tend,0,1,0.00000,0.00001,0.40215
totality,0,1,0.00000,0.00001,0.40215
soils,0,1,0.00000,0.00001,0.40215
Dense,0,1,0.00000,0.00001,0.40215
saturating,0,1,0.00000,0.00001,0.40215
moisture,4,6,0.00003,0.00005,0.46495
penetrates,1,3,0.00001,0.00003,0.80430
stems,5,3,0.00004,0.00003,0.29228
blanket,0,1,0.00000,0.00001,0.40215
blossom,2,4,0.00002,0.00004,0.63183
moistened,0,1,0.00000,0.00001,0.40215
differences,0,1,0.00000,0.00001,0.40215
particulars,1,1,0.00001,0.00001,0.00356
addresses,0,1,0.00000,0.00001,0.40215
fullest,1,2,0.00001,0.00002,0.26548
substance,2,2,0.00002,0.00002,0.00534
guides,1,1,0.00001,0.00001,0.00356
protects,0,1,0.00000,0.00001,0.40215
adjusts,0,1,0.00000,0.00001,0.40215
rises,5,3,0.00004,0.00003,0.29228
laden,1,1,0.00001,0.00001,0.00356
lightening,0,1,0.00000,0.00001,0.40215
gleams,0,1,0.00000,0.00001,0.40215
flashes,1,1,0.00001,0.00001,0.00356
reverberates,0,1,0.00000,0.00001,0.40215
veiled,0,1,0.00000,0.00001,0.40215
masses,4,2,0.00003,0.00002,0.39313
descend,3,1,0.00003,0.00001,0.56560
touch,3,3,0.00003,0.00003,0.00712
saturation,1,1,0.00001,0.00001,0.00356
secluded,2,3,0.00002,0.00003,0.20926
grains,2,3,0.00002,0.00003,0.20926
seedlings,0,1,0.00000,0.00001,0.40215
cane,0,1,0.00000,0.00001,0.40215
parched,1,2,0.00001,0.00002,0.26548
Root,0,1,0.00000,0.00001,0.40215
glossy,0,1,0.00000,0.00001,0.40215
flourishes,2,1,0.00002,0.00001,0.14614
comparable,1,2,0.00001,0.00002,0.26548
pronounces,0,1,0.00000,0.00001,0.40215
showers,2,1,0.00002,0.00001,0.14614
rival,0,1,0.00000,0.00001,0.40215
limitation,0,1,0.00000,0.00001,0.40215
fullness,0,1,0.00000,0.00001,0.40215
Eminent,0,1,0.00000,0.00001,0.40215
violators,0,1,0.00000,0.00001,0.40215
demeanor,0,1,0.00000,0.00001,0.40215
doubting,0,1,0.00000,0.00001,0.40215
Budd,0,1,0.00000,0.00001,0.40215
utmost,2,2,0.00002,0.00002,0.00534
Bestowal,0,1,0.00000,0.00001,0.40215
inquiry,1,1,0.00001,0.00001,0.00356
Delphi,1,0,0.00001,0.00000,0.28280
Dodona,1,0,0.00001,0.00000,0.28280
training,1,0,0.00001,0.00000,0.28280
athletes,1,0,0.00001,0.00000,0.28280
underwent,1,1,0.00001,0.00001,0.00356
reservedly,2,0,0.00002,0.00000,0.93073
dialect,2,0,0.00002,0.00000,0.93073
brutish,2,0,0.00002,0.00000,0.93073
unconsciously,2,0,0.00002,0.00000,0.93073
brutes,2,0,0.00002,0.00000,0.93073
reserved,2,0,0.00002,0.00000,0.93073
crowds,1,0,0.00001,0.00000,0.28280
tongues,3,3,0.00003,0.00003,0.00712
dialects,2,0,0.00002,0.00000,0.93073
Greece,2,0,0.00002,0.00000,0.93073
prized,1,1,0.00001,0.00001,0.00356
Europe,2,0,0.00002,0.00000,0.93073
literatures,2,0,0.00002,0.00000,0.93073
revived,1,0,0.00001,0.00000,0.28280
fleeting,2,1,0.00002,0.00001,0.14614
comment,2,0,0.00002,0.00000,0.93073
exhalations,1,0,0.00001,0.00000,0.28280
colloquies,1,0,0.00001,0.00000,0.28280
forum,2,0,0.00002,0.00000,0.93073
rhetoric,1,0,0.00001,0.00000,0.28280
mob,2,0,0.00002,0.00000,0.93073
Alexander,2,0,0.00002,0.00000,0.93073
casket,1,0,0.00001,0.00000,0.28280
choicest,1,1,0.00001,0.00001,0.00356
breathed,2,0,0.00002,0.00000,0.93073
canvas,1,0,0.00001,0.00000,0.28280
carved,1,0,0.00001,0.00000,0.28280
marbles,1,0,0.00001,0.00000,0.28280
maturer,1,0,0.00001,0.00000,0.28280
autumnal,1,0,0.00001,0.00000,0.28280
corrosion,1,0,0.00001,0.00000,0.28280
treasured,1,0,0.00001,0.00000,0.28280
inheritance,1,0,0.00001,0.00000,0.28280
rightfully,2,0,0.00002,0.00000,0.93073
shelves,1,0,0.00001,0.00000,0.28280
plead,2,0,0.00002,0.00000,0.93073
authors,1,0,0.00001,0.00000,0.28280
aristocracy,1,0,0.00001,0.00000,0.28280
emperors,2,0,0.00002,0.00000,0.93073
exert,1,0,0.00001,0.00000,0.28280
scornful,1,0,0.00001,0.00000,0.28280
admitted,2,0,0.00002,0.00000,0.93073
inaccessible,1,0,0.00001,0.00000,0.28280
imperfection,2,0,0.00002,0.00000,0.93073
insufficiency,1,0,0.00001,0.00000,0.28280
keenly,1,0,0.00001,0.00000,0.28280
feels,2,0,0.00002,0.00000,0.93073
transcript,2,0,0.00002,0.00000,0.93073
Virgil,2,0,0.00002,0.00000,0.93073
solidly,1,0,0.00001,0.00000,0.28280
equalled,1,0,0.00001,0.00000,0.28280
elaborate,1,0,0.00001,0.00000,0.28280
ancients,2,0,0.00002,0.00000,0.93073
forgetting,2,2,0.00002,0.00002,0.00534
Classics,1,0,0.00001,0.00000,0.28280
Scriptures,2,0,0.00002,0.00000,0.93073
Vaticans,1,0,0.00001,0.00000,0.28280
Zendavestas,1,0,0.00001,0.00000,0.28280
Homers,2,0,0.00002,0.00000,0.93073
Dantes,1,0,0.00001,0.00000,0.28280
Shakespeares,1,0,0.00001,0.00000,0.28280
successively,1,0,0.00001,0.00000,0.28280
trophies,2,0,0.00002,0.00000,0.93073
astrologically,1,0,0.00001,0.00000,0.28280
astronomically,1,0,0.00001,0.00000,0.28280
cipher,1,0,0.00001,0.00000,0.28280
lulls,1,0,0.00001,0.00000,0.28280
tip,1,0,0.00001,0.00000,0.28280
wakeful,1,0,0.00001,0.00000,0.28280
abs,1,0,0.00001,0.00000,0.28280
convicted,1,0,0.00001,0.00000,0.28280
Bible,2,0,0.00002,0.00000,0.93073
vegetate,1,0,0.00001,0.00000,0.28280
dissipate,1,0,0.00001,0.00000,0.28280
volumes,1,0,0.00001,0.00000,0.28280
Circulating,1,0,0.00001,0.00000,0.28280
Library,1,0,0.00001,0.00000,0.28280
cormorants,1,0,0.00001,0.00000,0.28280
ostriches,1,0,0.00001,0.00000,0.28280
digest,1,0,0.00001,0.00000,0.28280
vegetables,2,0,0.00002,0.00000,0.93073
provender,2,0,0.00002,0.00000,0.93073
thousandth,1,2,0.00001,0.00002,0.26548
Zebulon,1,0,0.00001,0.00000,0.28280
Sophronia,1,0,0.00001,0.00000,0.28280
stumble,2,0,0.00002,0.00000,0.93073
unfortunate,2,0,0.00002,0.00000,0.93073
steeple,1,0,0.00001,0.00000,0.28280
belfry,1,0,0.00001,0.00000,0.28280
novelist,2,0,0.00002,0.00000,0.93073
metamorphose,1,0,0.00001,0.00000,0.28280
aspiring,1,1,0.00001,0.00001,0.00356
noveldom,1,0,0.00001,0.00000,0.28280
cocks,1,0,0.00001,0.00000,0.28280
constellations,1,0,0.00001,0.00000,0.28280
swing,1,0,0.00001,0.00000,0.28280
rusty,2,0,0.00002,0.00000,0.93073
bother,1,0,0.00001,0.00000,0.28280
Skip,1,0,0.00001,0.00000,0.28280
Tip,1,0,0.00001,0.00000,0.28280
Toe,1,0,0.00001,0.00000,0.28280
Hop,1,0,0.00001,0.00000,0.28280
Romance,1,0,0.00001,0.00000,0.28280
Tittle,1,0,0.00001,0.00000,0.28280
Tol,1,0,0.00001,0.00000,0.28280
Tan,1,0,0.00001,0.00000,0.28280
monthly,1,0,0.00001,0.00000,0.28280
saucer,2,0,0.00002,0.00000,0.93073
erect,9,8,0.00008,0.00007,0.00990
curiosity,2,0,0.00002,0.00000,0.93073
gizzard,1,0,0.00001,0.00000,0.28280
corrugations,1,0,0.00001,0.00000,0.28280
sharpening,2,0,0.00002,0.00000,0.93073
bencher,1,0,0.00001,0.00000,0.28280
edition,1,0,0.00001,0.00000,0.28280
Cinderella,1,0,0.00001,0.00000,0.28280
pronunciation,1,0,0.00001,0.00000,0.28280
extracting,1,0,0.00001,0.00000,0.28280
inserting,1,0,0.00001,0.00000,0.28280
stagnation,1,0,0.00001,0.00000,0.28280
circulations,1,0,0.00001,0.00000,0.28280
deliquium,1,0,0.00001,0.00000,0.28280
sloughing,1,0,0.00001,0.00000,0.28280
gingerbread,2,0,0.00002,0.00000,0.93073
sedulously,2,0,0.00002,0.00000,0.93073
oven,2,0,0.00002,0.00000,0.93073
surer,1,0,0.00001,0.00000,0.28280
exceptions,1,0,0.00001,0.00000,0.28280
spell,1,0,0.00001,0.00000,0.28280
bred,2,0,0.00002,0.00000,0.93073
liberally,1,0,0.00001,0.00000,0.28280
accessible,1,0,0.00001,0.00000,0.28280
feeblest,1,0,0.00001,0.00000,0.28280
titles,1,0,0.00001,0.00000,0.28280
Hebrews,1,0,0.00001,0.00000,0.28280
scripture,1,1,0.00001,0.00001,0.00356
Easy,1,0,0.00001,0.00000,0.28280
primers,1,0,0.00001,0.00000,0.28280
beginners,1,0,0.00001,0.00000,0.28280
manikins,1,0,0.00001,0.00000,0.28280
Dialogues,1,0,0.00001,0.00000,0.28280
underbred,2,0,0.00002,0.00000,0.93073
illiterateness,2,0,0.00002,0.00000,0.93073
intellects,1,0,0.00001,0.00000,0.28280
tit,1,0,0.00001,0.00000,0.28280
soar,2,0,0.00002,0.00000,0.93073
flights,1,0,0.00001,0.00000,0.28280
salutary,1,0,0.00001,0.00000,0.28280
dated,1,0,0.00001,0.00000,0.28280
unutterable,1,0,0.00001,0.00000,0.28280
disturb,2,0,0.00002,0.00000,0.93073
confound,1,0,0.00001,0.00000,0.28280
liberality,1,0,0.00001,0.00000,0.28280
gravity,1,1,0.00001,0.00001,0.00356
exclusiveness,1,0,0.00001,0.00000,0.28280
Zoroaster,2,0,0.00002,0.00000,0.93073
humbly,1,0,0.00001,0.00000,0.28280
commune,2,0,0.00002,0.00000,0.93073
liberalizing,1,0,0.00001,0.00000,0.28280
Jesus,1,0,0.00001,0.00000,0.28280
strides,1,0,0.00001,0.00000,0.28280
flattered,1,0,0.00001,0.00000,0.28280
provoked,1,0,0.00001,0.00000,0.28280
goaded,1,0,0.00001,0.00000,0.28280
trot,1,0,0.00001,0.00000,0.28280
decent,2,0,0.00002,0.00000,0.93073
infants,1,0,0.00001,0.00000,0.28280
Lyceum,2,0,0.00002,0.00000,0.93073
latterly,1,0,0.00001,0.00000,0.28280
article,1,0,0.00001,0.00000,0.28280
aliment,2,0,0.00002,0.00000,0.93073
ailment,1,0,0.00001,0.00000,0.28280
mental,3,5,0.00003,0.00005,0.53098
universities,2,0,0.00002,0.00000,0.93073
elder,1,2,0.00001,0.00002,0.26548
Oxford,1,0,0.00001,0.00000,0.28280
Cannot,1,0,0.00001,0.00000,0.28280
skies,2,0,0.00002,0.00000,0.93073
Can,5,4,0.00004,0.00004,0.04115
Abelard,1,0,0.00001,0.00000,0.28280
foddering,1,0,0.00001,0.00000,0.28280
sadly,2,0,0.00002,0.00000,0.93073
patron,1,0,0.00001,0.00000,0.28280
traders,2,0,0.00002,0.00000,0.93073
Utopian,1,0,0.00001,0.00000,0.28280
intelligent,2,0,0.00002,0.00000,0.93073
politics,1,0,0.00001,0.00000,0.28280
subscribed,1,0,0.00001,0.00000,0.28280
skip,2,0,0.00002,0.00000,0.93073
sucking,1,0,0.00001,0.00000,0.28280
pap,1,0,0.00001,0.00000,0.28280
neutral,2,0,0.00002,0.00000,0.93073
browsing,1,0,0.00001,0.00000,0.28280
Olive,1,0,0.00001,0.00000,0.28280
Branches,1,0,0.00001,0.00000,0.28280
Harper,1,0,0.00001,0.00000,0.28280
Brothers,1,0,0.00001,0.00000,0.28280
Redding,2,0,0.00002,0.00000,0.93073
Co,2,0,0.00002,0.00000,0.93073
conduces,1,0,0.00001,0.00000,0.28280
statuary,1,0,0.00001,0.00000,0.28280
philosophical,2,0,0.00002,0.00000,0.93073
pedagogue,1,0,0.00001,0.00000,0.28280
parson,2,0,0.00002,0.00000,0.93073
sexton,1,0,0.00001,0.00000,0.28280
Pilgrim,1,0,0.00001,0.00000,0.28280
bleak,1,0,0.00001,0.00000,0.28280
collectively,1,0,0.00001,0.00000,0.28280
bridge,2,0,0.00002,0.00000,0.93073
gulf,1,0,0.00001,0.00000,0.28280
metaphor,1,0,0.00001,0.00000,0.28280
copious,1,0,0.00001,0.00000,0.28280
published,2,0,0.00002,0.00000,0.93073
discipline,2,0,0.00002,0.00000,0.93073
supersede,1,0,0.00001,0.00000,0.28280
Read,1,0,0.00001,0.00000,0.28280
futurity,1,0,0.00001,0.00000,0.28280
margin,1,0,0.00001,0.00000,0.28280
bath,1,1,0.00001,0.00001,0.00356
rapt,1,0,0.00001,0.00000,0.28280
revery,1,0,0.00001,0.00000,0.28280
amidst,3,1,0.00003,0.00001,0.56560
undisturbed,1,0,0.00001,0.00000,0.28280
flitted,1,0,0.00001,0.00000,0.28280
noiseless,1,0,0.00001,0.00000,0.28280
wagon,2,0,0.00002,0.00000,0.93073
Orientals,2,0,0.00002,0.00000,0.93073
forsaking,1,2,0.00001,0.00002,0.26548
smiled,1,0,0.00001,0.00000,0.28280
trill,1,0,0.00001,0.00000,0.28280
suppressed,2,0,0.00002,0.00000,0.93073
warble,1,0,0.00001,0.00000,0.28280
stamp,1,0,0.00001,0.00000,0.28280
deity,1,0,0.00001,0.00000,0.28280
minced,1,0,0.00001,0.00000,0.28280
fretted,1,1,0.00001,0.00001,0.00356
ticking,1,0,0.00001,0.00000,0.28280
Puri,1,0,0.00001,0.00000,0.28280
pointing,2,2,0.00002,0.00002,0.00534
backward,2,0,0.00002,0.00000,0.93073
wanting,1,0,0.00001,0.00000,0.28280
reprove,1,0,0.00001,0.00000,0.28280
indolence,1,0,0.00001,0.00000,0.28280
majestically,0,1,0.00000,0.00001,0.40215
shards,0,1,0.00000,0.00001,0.40215
briers,0,1,0.00000,0.00001,0.40215
sags,0,1,0.00000,0.00001,0.40215
knolls,0,1,0.00000,0.00001,0.40215
meticulously,0,1,0.00000,0.00001,0.40215
roadsides,0,1,0.00000,0.00001,0.40215
depressions,0,1,0.00000,0.00001,0.40215
subdued,0,1,0.00000,0.00001,0.40215
agitation,0,1,0.00000,0.00001,0.40215
Joining,0,1,0.00000,0.00001,0.40215
innermost,0,1,0.00000,0.00001,0.40215
imparting,0,1,0.00000,0.00001,0.40215
honoring,0,1,0.00000,0.00001,0.40215
title,4,5,0.00003,0.00005,0.16051
Possessed,0,1,0.00000,0.00001,0.40215
Jewels,0,1,0.00000,0.00001,0.40215
scope,0,1,0.00000,0.00001,0.40215
exceptional,0,1,0.00000,0.00001,0.40215
unreckonable,0,1,0.00000,0.00001,0.40215
exercising,0,1,0.00000,0.00001,0.40215
repeat,1,1,0.00001,0.00001,0.00356
departs,0,1,0.00000,0.00001,0.40215
Jambu,0,1,0.00000,0.00001,0.40215
Replete,0,1,0.00000,0.00001,0.40215
Step,0,1,0.00000,0.00001,0.40215
duties,2,1,0.00002,0.00001,0.14614
retrogress,0,1,0.00000,0.00001,0.40215
Concerning,0,1,0.00000,0.00001,0.40215
pertain,0,1,0.00000,0.00001,0.40215
Phantom,0,1,0.00000,0.00001,0.40215
City,0,1,0.00000,0.00001,0.40215
Constituted,0,1,0.00000,0.00001,0.40215
powder,4,3,0.00003,0.00003,0.05968
bigger,1,1,0.00001,0.00001,0.00356
dropping,1,2,0.00001,0.00002,0.26548
pound,1,1,0.00001,0.00001,0.00356
exceed,0,1,0.00000,0.00001,0.40215
smash,0,1,0.00000,0.00001,0.40215
crush,0,1,0.00000,0.00001,0.40215
specks,0,1,0.00000,0.00001,0.40215
witnessing,1,1,0.00001,0.00001,0.00356
smashed,0,1,0.00000,0.00001,0.40215
yojana,0,1,0.00000,0.00001,0.40215
underneath,4,5,0.00003,0.00005,0.16051
intending,1,1,0.00001,0.00001,0.00356
grandfather,1,1,0.00001,0.00001,0.00356
venerate,0,1,0.00000,0.00001,0.40215
vary,2,4,0.00002,0.00004,0.63183
placid,1,1,0.00001,0.00001,0.00356
turmoil,0,1,0.00000,0.00001,0.40215
disorder,1,1,0.00001,0.00001,0.00356
congratulate,1,1,0.00001,0.00001,0.00356
benighted,0,1,0.00000,0.00001,0.40215
reducing,0,1,0.00000,0.00001,0.40215
hereby,0,1,0.00000,0.00001,0.40215
dedicate,0,1,0.00000,0.00001,0.40215
Draw,0,1,0.00000,0.00001,0.40215
tread,2,2,0.00002,0.00002,0.00534
shook,3,3,0.00003,0.00003,0.00712
surpassing,1,2,0.00001,0.00002,0.26548
theatre,1,0,0.00001,0.00000,0.28280
novel,2,0,0.00002,0.00000,0.93073
drama,2,0,0.00002,0.00000,0.93073
regulating,1,1,0.00001,0.00001,0.00356
Follow,1,0,0.00001,0.00000,0.28280
Housework,1,0,0.00001,0.00000,0.28280
bedstead,1,0,0.00001,0.00000,0.28280
budget,1,0,0.00001,0.00000,0.28280
broom,2,0,0.00002,0.00000,0.93073
scrubbed,1,0,0.00001,0.00000,0.28280
uninterupted,1,0,0.00001,0.00000,0.28280
gypsy,1,0,0.00001,0.00000,0.28280
pen,1,0,0.00001,0.00000,0.28280
awning,1,0,0.00001,0.00000,0.28280
sits,5,4,0.00004,0.00004,0.04115
cones,2,0,0.00002,0.00000,0.93073
strawberry,2,0,0.00002,0.00000,0.93073
bedsteads,1,0,0.00001,0.00000,0.28280
footpath,1,0,0.00001,0.00000,0.28280
goldenrod,2,0,0.00002,0.00000,0.93073
blueberry,2,0,0.00002,0.00000,0.93073
groundnut,1,0,0.00001,0.00000,0.28280
Cerasus,1,0,0.00001,0.00000,0.28280
pumila,1,0,0.00001,0.00000,0.28280
umbels,1,0,0.00001,0.00000,0.28280
cylindrically,1,0,0.00001,0.00000,0.28280
weighed,2,0,0.00002,0.00000,0.93073
goodsized,1,0,0.00001,0.00000,0.28280
cherries,1,0,0.00001,0.00000,0.28280
compliment,2,0,0.00002,0.00000,0.93073
Rhus,2,0,0.00002,0.00000,0.93073
glabra,2,0,0.00002,0.00000,0.93073
luxuriantly,2,0,0.00002,0.00000,0.93073
embankment,1,0,0.00001,0.00000,0.28280
pinnate,1,0,0.00001,0.00000,0.28280
tropical,2,0,0.00002,0.00000,0.93073
heedlessly,2,0,0.00002,0.00000,0.93073
fan,1,0,0.00001,0.00000,0.28280
bees,2,0,0.00002,0.00000,0.93073
assumed,1,0,0.00001,0.00000,0.28280
velvety,2,0,0.00002,0.00000,0.93073
tantivy,2,0,0.00002,0.00000,0.93073
threes,1,0,0.00001,0.00000,0.28280
athwart,1,0,0.00001,0.00000,0.28280
perching,1,0,0.00001,0.00000,0.28280
glassy,2,0,0.00002,0.00000,0.93073
mink,2,0,0.00002,0.00000,0.93073
steals,1,0,0.00001,0.00000,0.28280
seizes,1,0,0.00001,0.00000,0.28280
sedge,2,0,0.00002,0.00000,0.93073
reed,1,0,0.00001,0.00000,0.28280
flitting,2,0,0.00002,0.00000,0.93073
hither,2,0,0.00002,0.00000,0.93073
reviving,1,0,0.00001,0.00000,0.28280
conveying,2,0,0.00002,0.00000,0.93073
homesick,1,0,0.00001,0.00000,0.28280
couldn,1,0,0.00001,0.00000,0.28280
fleet,1,0,0.00001,0.00000,0.28280
shafts,1,0,0.00001,0.00000,0.28280
soothing,2,0,0.00002,0.00000,0.93073
touches,2,0,0.00002,0.00000,0.93073
trains,1,0,0.00001,0.00000,0.28280
employee,1,0,0.00001,0.00000,0.28280
repairer,1,0,0.00001,0.00000,0.28280
locomotive,2,0,0.00002,0.00000,0.93073
scream,2,0,0.00002,0.00000,0.93073
arriving,2,2,0.00002,0.00002,0.00534
rations,1,0,0.00001,0.00000,0.28280
Nor,4,3,0.00003,0.00003,0.05968
screams,2,0,0.00002,0.00000,0.93073
countryman,1,0,0.00001,0.00000,0.28280
battering,1,0,0.00001,0.00000,0.28280
rams,2,0,0.00002,0.00000,0.93073
chair,2,0,0.00002,0.00000,0.93073
cranberry,2,0,0.00002,0.00000,0.93073
raked,1,0,0.00001,0.00000,0.28280
writes,1,0,0.00001,0.00000,0.28280
planetary,1,0,0.00001,0.00000,0.28280
comet,1,0,0.00001,0.00000,0.28280
velocity,2,0,0.00002,0.00000,0.93073
revisit,2,0,0.00002,0.00000,0.93073
curve,1,0,0.00001,0.00000,0.28280
steam,2,0,0.00002,0.00000,0.93073
banner,1,1,0.00001,0.00001,0.00356
downy,1,0,0.00001,0.00000,0.28280
unfolding,2,1,0.00002,0.00001,0.14614
demigod,1,0,0.00001,0.00000,0.28280
compeller,1,0,0.00001,0.00000,0.28280
livery,1,0,0.00001,0.00000,0.28280
snort,2,0,0.00002,0.00000,0.93073
breathing,1,0,0.00001,0.00000,0.28280
nostrils,1,0,0.00001,0.00000,0.28280
fiery,1,0,0.00001,0.00000,0.28280
floats,1,0,0.00001,0.00000,0.28280
errands,1,0,0.00001,0.00000,0.28280
escort,1,0,0.00001,0.00000,0.28280
stretching,2,2,0.00002,0.00002,0.00534
conceals,1,0,0.00001,0.00000,0.28280
hugs,1,0,0.00001,0.00000,0.28280
barb,1,0,0.00001,0.00000,0.28280
spear,2,0,0.00002,0.00000,0.93073
stabler,1,0,0.00001,0.00000,0.28280
harness,1,0,0.00001,0.00000,0.28280
strap,1,0,0.00001,0.00000,0.28280
snowshoes,1,0,0.00001,0.00000,0.28280
giant,2,0,0.00002,0.00000,0.93073
seaboard,1,0,0.00001,0.00000,0.28280
drill,2,0,0.00002,0.00000,0.93073
barrow,1,0,0.00001,0.00000,0.28280
merchandise,1,0,0.00001,0.00000,0.28280
flies,1,0,0.00001,0.00000,0.28280
defiant,1,0,0.00001,0.00000,0.28280
glen,1,0,0.00001,0.00000,0.28280
fronts,1,0,0.00001,0.00000,0.28280
incased,1,0,0.00001,0.00000,0.28280
stall,1,0,0.00001,0.00000,0.28280
slumber,2,0,0.00002,0.00000,0.93073
commanding,1,0,0.00001,0.00000,0.28280
protracted,1,0,0.00001,0.00000,0.28280
Far,2,0,0.00002,0.00000,0.93073
confines,1,0,0.00001,0.00000,0.28280
darkest,2,0,0.00002,0.00000,0.93073
dart,2,0,0.00002,0.00000,0.93073
saloons,1,0,0.00001,0.00000,0.28280
Dismal,1,0,0.00001,0.00000,0.28280
Swamp,1,0,0.00001,0.00000,0.28280
scaring,1,0,0.00001,0.00000,0.28280
startings,1,0,0.00001,0.00000,0.28280
arrivals,2,0,0.00002,0.00000,0.93073
epochs,1,0,0.00001,0.00000,0.28280
regulates,1,0,0.00001,0.00000,0.28280
punctuality,1,0,0.00001,0.00000,0.28280
faster,2,1,0.00002,0.00001,0.14614
electrifying,1,0,0.00001,0.00000,0.28280
prompt,1,3,0.00001,0.00003,0.80430
conveyance,2,0,0.00002,0.00000,0.93073
byword,1,0,0.00001,0.00000,0.28280
warned,2,0,0.00002,0.00000,0.93073
riot,1,0,0.00001,0.00000,0.28280
firing,2,0,0.00002,0.00000,0.93073
Atropos,1,0,0.00001,0.00000,0.28280
bolts,2,0,0.00002,0.00000,0.93073
interferes,1,0,0.00001,0.00000,0.28280
steadier,1,0,0.00001,0.00000,0.28280
recommends,2,0,0.00002,0.00000,0.93073
clasp,1,0,0.00001,0.00000,0.28280
devised,1,0,0.00001,0.00000,0.28280
Buena,1,0,0.00001,0.00000,0.28280
Vista,1,0,0.00001,0.00000,0.28280
snowplow,1,0,0.00001,0.00000,0.28280
Bonaparte,1,0,0.00001,0.00000,0.28280
sleeps,1,0,0.00001,0.00000,0.28280
sinews,1,0,0.00001,0.00000,0.28280
chilling,1,0,0.00001,0.00000,0.28280
muffled,1,0,0.00001,0.00000,0.28280
chilled,1,0,0.00001,0.00000,0.28280
announces,1,0,0.00001,0.00000,0.28280
veto,1,0,0.00001,0.00000,0.28280
plowmen,1,0,0.00001,0.00000,0.28280
rime,2,0,0.00002,0.00000,0.93073
daisies,1,0,0.00001,0.00000,0.28280
bowlders,1,0,0.00001,0.00000,0.28280
Sierra,1,0,0.00001,0.00000,0.28280
Nevada,1,0,0.00001,0.00000,0.28280
Commerce,1,0,0.00001,0.00000,0.28280
fantastic,1,0,0.00001,0.00000,0.28280
rattles,2,0,0.00002,0.00000,0.93073
